id	link	date	text	category	sentiment
1459254872205844481	https://twitter.com/twitter/statuses/1459254872205844481	Fri Nov 12 20:20:47 +0000 2021	@cloneradio Most people I discuss this with get really upset very easily, at the slightest hint of vaccine hesitancy.
1459258308833861637	https://twitter.com/twitter/statuses/1459258308833861637	Fri Nov 12 20:34:27 +0000 2021	@Robber_Baron_ We are absolutely over testing.\nAt this point, we should only be testing hospital presentations. We aren't every eliminating it, and vaccination keeps you out of hospital. Focus on vaccination and quit trying to stop transmission.
1459216619616419843	https://twitter.com/twitter/statuses/1459216619616419843	Fri Nov 12 17:48:47 +0000 2021	@LauraMc61832350 @ScottBilleck There is also a announcement about 5-11 year old.. heard ( for now a rumor) that the vaccine could be approved next week or the week after for 5 to 11 year olds.
1459233662482923522	https://twitter.com/twitter/statuses/1459233662482923522	Fri Nov 12 18:56:31 +0000 2021	@plshelpmypony @Stilldontgaf1 Like the study I just linked here showing no increase in miscarriages from the vaccine?
1459250058961031173	https://twitter.com/twitter/statuses/1459250058961031173	Fri Nov 12 20:01:40 +0000 2021	@ctvwinnipeg one unvaccinated patient who tests negative for covid is responsible for breakthrough infection outbreak of entire vaccinated staff. lol
1459292748012470274	https://twitter.com/twitter/statuses/1459292748012470274	Fri Nov 12 22:51:18 +0000 2021	#Didjaknow US states received federal aid based on conn-vidd counts and covid deaths, so state officials found ways to get more conn-vidd on more death certificates?\n\nIt’s just simple math. People do what pays. 🙂
1459234026296950787	https://twitter.com/twitter/statuses/1459234026296950787	Fri Nov 12 18:57:57 +0000 2021	@CBCAlerts In some countries your second vaccine is only good for 220 days. We need to pick up speed.
1459239728297824260	https://twitter.com/twitter/statuses/1459239728297824260	Fri Nov 12 19:20:37 +0000 2021	@tombrodbeck I wonder if harsher restrictions should apply across the Southern region, or only in the parts with low vaccination rates? Should any new restrictions continue to permit in-person dining/drinking for vaxxed Southerners?
1459238509659799556	https://twitter.com/twitter/statuses/1459238509659799556	Fri Nov 12 19:15:46 +0000 2021	@CrazyPr0fessor @TracyT04 @smartin007 @jessicahodlr Capitalism is not the problem, mandating that people use your product is not capitalism. I wouldn’t care if Bill gates and politicians had their money in these vaccine companies if they didn’t force people to get the jab. Let the open market determine the value of your product.
1459284028956176386	https://twitter.com/twitter/statuses/1459284028956176386	Fri Nov 12 22:16:39 +0000 2021	If the history book describes Jason Kenney as being responsible for the deaths of hundreds of Albertans during the covid pandemic, does it also mention he wore a cowboy hat at Stampede?
1459271329862098950	https://twitter.com/twitter/statuses/1459271329862098950	Fri Nov 12 21:26:11 +0000 2021	Virginia pharmacy incorrectly administers Covid vaccine to 112 kids
