1459290935968382977	https://twitter.com/twitter/statuses/1459290935968382977	Fri Nov 12 22:44:06 +0000 2021	@TruegritG I have hesitated getting the vaccine bc of having a reaction to flu shot 2020 - Nov.6 to Dec,18 - my dr said I was fighting off a cold?! - told me to take moderna or pfizer - that was in March of this year  - I said it was not a cold - have not got the shot - do not trust medical
1459274319314534400	https://twitter.com/twitter/statuses/1459274319314534400	Fri Nov 12 21:38:04 +0000 2021	BREAKING REPORT: European drug regulator EMA is investigating REPORTS OF A 'RARE' AND SERIOUS BLOOD CONDITION in recipients of Moderna’s mRNA COVID-19 vaccine..
1459271922001362947	https://twitter.com/twitter/statuses/1459271922001362947	Fri Nov 12 21:28:32 +0000 2021	@TraderJigsaw well health canada didnt do this process with pfizer or moderna, otherwise they would have known the high side effects.  how much is the Government getting paid from Pfizer?  If they truly wanted to end this, they would allow all tools possible.   Something is really fishy
1459265291259686918	https://twitter.com/twitter/statuses/1459265291259686918	Fri Nov 12 21:02:11 +0000 2021	@MDrelichman @GovCanHealth Remember the many issues with AstraZeneca? Led to a major loss of confidence.\nAnd a drop in the vaccination rate.\nWe cannot afford to have that happen with the vaccine for kids\nAnd I doubt the data is sitting in a drawer
1459264518312402946	https://twitter.com/twitter/statuses/1459264518312402946	Fri Nov 12 20:59:07 +0000 2021	@NIHDirector @CDCgov @pfizer @moderna_tx @JanssenGlobal Would you join us for the final evening of our discussion of The Language of God on Monday November 22 (on Zoom)? We’re loving the book and it’s been a great discussion! It would be so awesome to have you there!
1459263344922222592	https://twitter.com/twitter/statuses/1459263344922222592	Fri Nov 12 20:54:27 +0000 2021	If the Pfizer, moderna and AstraZeneca vaccines were sold on amazon, how many people would buy after reading customer feedback 🤔...
1459246801329004545	https://twitter.com/twitter/statuses/1459246801329004545	Fri Nov 12 19:48:43 +0000 2021	NEW: Health Canada has approved the Moderna vaccine for booster shots in Canada. \nThey should be given 6 months after 2nd dose\n#cdnpoli
1459245209569488899	https://twitter.com/twitter/statuses/1459245209569488899	Fri Nov 12 19:42:24 +0000 2021	@spearster55 Astra Zeneca vaccine? I’m looking at Pfizer and Moderna as those are the two predominant vaccines in this country
1459234108081647626	https://twitter.com/twitter/statuses/1459234108081647626	Fri Nov 12 18:58:17 +0000 2021	Now Germany is stopping the Moderna C19 vaccine for the under-30 age.\n\nFrance and half a dozen countries already did so; not yet the vaccine fanatics in the US.\n\nWhy does this vaccine create a heart issue in under age 30 but not for those above 60? Any MD can please explain?
1459225506000216066	https://twitter.com/twitter/statuses/1459225506000216066	Fri Nov 12 18:24:06 +0000 2021	@CBCAlerts At the same time other countries are banning Moderna vaccine for anyone under 30. Does Canada only take advice from big pharma?
1459220832941748235	https://twitter.com/twitter/statuses/1459220832941748235	Fri Nov 12 18:05:32 +0000 2021	if I get booster  have had  all 3 vaccines.😯🤦🏻‍♀️🤪 #AstraZeneca #Pfizer #Moderna #ontariohealth #CovidVaccine
1459220701815083010	https://twitter.com/twitter/statuses/1459220701815083010	Fri Nov 12 18:05:00 +0000 2021	#AstraZeneca have broken their promise to provide the vaccine on a not-for-profit basis to low and middle income countries in perpetuity. There are 75 middle income countries, of which 20 are lower middle income, who we understand will now pay a for profit price for the vaccine.
1459215832618352647	https://twitter.com/twitter/statuses/1459215832618352647	Fri Nov 12 17:45:40 +0000 2021	@split_my Sincerely hope your son recovers fully from this 🙏  May I ask which vaccine he had - Moderna? Here in the UK we are currently only receiving the Pfizer version but are also seeing similar cases and experiencing the same worries.
1459212324372459524	https://twitter.com/twitter/statuses/1459212324372459524	Fri Nov 12 17:31:43 +0000 2021	@Redpainter1 Received my booster Wednesday along with my flu shot.\nI had a cornucopia of COVID vaccines;\nFirst - AstraZeneca\nSecond - Moderna\nBooster - Pfizer\n🙌
1459210086585229312	https://twitter.com/twitter/statuses/1459210086585229312	Fri Nov 12 17:22:50 +0000 2021	@citynewscalgary Mixing vaccines provides better immunity than several doses of the same vaccine. I had AstraZeneca + Pfizer, so approving Moderna's booster is great news.
1459206266778230785	https://twitter.com/twitter/statuses/1459206266778230785	Fri Nov 12 17:07:39 +0000 2021	@DrutangAtHome Sorry for your loss. I was admitted to the ER a couple weeks after my second dose of Moderna with a heart attack. What I realized was there is no government assistance with the vaccine injury bills or time needed off work. This vaccine ruined me. Still fighting though.
1459206149744603136	https://twitter.com/twitter/statuses/1459206149744603136	Fri Nov 12 17:07:11 +0000 2021	@MaryLTrump @SimmonsGmarlins I'm like neopolitan ice cream; my first vaccine was AstraZeneca, my second was Moderna, and my booster was Pfizer.
1459205595207110656	https://twitter.com/twitter/statuses/1459205595207110656	Fri Nov 12 17:04:59 +0000 2021	Germany joins Scandinavian countries and France in halting Moderna for people under 30 AND also halts for pregnant women. \n\nThis is why so many people have held off on getting the vaccine until more data and information have become available. Not so stupid after all…
1459203422490529799	https://twitter.com/twitter/statuses/1459203422490529799	Fri Nov 12 16:56:21 +0000 2021	As more countries continue to halt moderna vaccine for under 30 due to health concerns with it, @GovCanHealth moves forward to inject more like the data doesn’t even exist. Profits before patients.
1459195479733030917	https://twitter.com/twitter/statuses/1459195479733030917	Fri Nov 12 16:24:47 +0000 2021	"@JustLaElisa17 Found this quote:\n\n""If the Pfizer, moderna and AstraZeneca vaccines were sold on Amazon, how many people would buy after reading customer reviews."""
1459179590056873996	https://twitter.com/twitter/statuses/1459179590056873996	Fri Nov 12 15:21:39 +0000 2021	✔Individuals who received a complete series of a viral vector vaccine (two doses of the AstraZeneca vaccine or one dose of the Janssen vaccine)\n✔First Nation, Inuit and Métis adults and their non-Indigenous household members 3/5
1459175611335905280	https://twitter.com/twitter/statuses/1459175611335905280	Fri Nov 12 15:05:50 +0000 2021	@IainB13rown @HamiltonFHT @STJOESHAMILTON @HamHealthSci @HPS_Paramedics @HamiltonFamMed @McMasterFamMed @ONThealth Hi Iain, to date, 2 doses of the COVID-19 vaccines (Pfizer &amp; Moderna) have been shown to maintain high vaccine effectiveness with no evidence of waning against serious illness, hospitalization, and death from COVID-19 in most populations. (1/4)
1459169136253317120	https://twitter.com/twitter/statuses/1459169136253317120	Fri Nov 12 14:40:06 +0000 2021	Moderna is now testing Covid-19 vaccines on infants despite zero risk. Where is this going to stop?
1459157607902593027	https://twitter.com/twitter/statuses/1459157607902593027	Fri Nov 12 13:54:18 +0000 2021	@Craig_A_Spencer Pfizer and Moderna need to get over themselves, and tech transfer the vaccines. We need production facilities on the ground in Africa, in southeast Asia, in Central and South America.
1459098605663494159	https://twitter.com/twitter/statuses/1459098605663494159	Fri Nov 12 09:59:50 +0000 2021	Finland, Sweden, Norway, and Iceland have all banned the Moderna vaccine. \n\nnot a word from the FDA
1459310024723996677	https://twitter.com/twitter/statuses/1459310024723996677	Fri Nov 12 23:59:57 +0000 2021	Netherlands has record infections. They use covid passports. \n\nGermany has record infections. They use covid passports. \n\nAustria has record infections. They use covid passports. \n\nWhat's going on?
1459309936513630214	https://twitter.com/twitter/statuses/1459309936513630214	Fri Nov 12 23:59:36 +0000 2021	@Meagain10411919 @Jasper1166 @Walter23511244 @RubinReport My friends child died of meningitis when she denied the vaccine.   Biggest regret of her life killing her own child by listening to anti-vax lies
1459309867827662848	https://twitter.com/twitter/statuses/1459309867827662848	Fri Nov 12 23:59:19 +0000 2021	Mass asymptomatic testing was/is unscientific, unethical, harmful. Politicians/bureaucrats now pushing for removal of asymptomatic PCR testing ONLY for Canadian travellers deemed “vaccinated” are pushing unscientific discrimination: vaccine doesn’t prevent infection/transmission.
1459309844142325761	https://twitter.com/twitter/statuses/1459309844142325761	Fri Nov 12 23:59:14 +0000 2021	@HNTurtledove We had antivaxxers interrupting Remembrance Day respects by veterans at cenotaphs (there was no public ceremony because of covid). They just keep lowering the bar.
1459309836290564097	https://twitter.com/twitter/statuses/1459309836290564097	Fri Nov 12 23:59:12 +0000 2021	My gf in #Victoria on insta just said her kids are sick and so is she but it’s just a cold was told by the covid test booking people she did not need a test 🤦‍♀️🤦‍♀️ 21 months in this is #BC @VanIslandHealth
1459309755285925889	https://twitter.com/twitter/statuses/1459309755285925889	Fri Nov 12 23:58:52 +0000 2021	@BoredAlive1 @SexyEmmm @GuyThompson_Esq @cbcnewsbc Also the flu vaccine swaps virus’s every year. A vaccine can still be vaccine if u only swap the virus. This isnt new.
1459309677536239621	https://twitter.com/twitter/statuses/1459309677536239621	Fri Nov 12 23:58:34 +0000 2021	@brechnermaga @Walter23511244 @RubinReport Bull. We got plenty of vaccine boosters as kids. Also we are getting COVID boosters because the virus is mutating because it’s being spread by the unvaccinated.
1459309516185649161	https://twitter.com/twitter/statuses/1459309516185649161	Fri Nov 12 23:57:55 +0000 2021	Current Covid-19 vaccines:\n- reduce morbidity:😊\n- reduce mortality: 🙂\n- reduce transmission:🤨\n- may require 3/4 doses: 🧐\n- are produced by ethical companies: ☹️
1459309426733576194	https://twitter.com/twitter/statuses/1459309426733576194	Fri Nov 12 23:57:34 +0000 2021	Fact check was all about his tweets - didn't he say this in one of his post-covid TV bits?
1459309412619849729	https://twitter.com/twitter/statuses/1459309412619849729	Fri Nov 12 23:57:31 +0000 2021	% of Americans likely to never get a vaccine via @MonmouthPoll\n\nMarch 24%\nJune 21%\nJuly 17%\nSept 15%\nNow 13%\n\nAnti-vaxxers who have gotten vaxxed are now using Borax (cleaning agent) and baking soda to undo the vaccine\n\nSpoiler: You can’t undo it. Also you’re an idiot for trying
1459309385755373568	https://twitter.com/twitter/statuses/1459309385755373568	Fri Nov 12 23:57:24 +0000 2021	@Laurie_Garrett Well white supremacists not getting the vaccine, not sure I should be upset about it.
1459309306982113284	https://twitter.com/twitter/statuses/1459309306982113284	Fri Nov 12 23:57:06 +0000 2021	My family and most friends think I'm crazy for refusing to comply with vaccine passports. I think they are crazy for feeling like vaccine passports are no big deal. \n\nI'm having trouble relating to people that don't care. How do they not see how dangerous this path is?
1459309285771407363	https://twitter.com/twitter/statuses/1459309285771407363	Fri Nov 12 23:57:01 +0000 2021	The Netherlands (72.1% fully vaccinated) is going back into a full lockdown tomorrow night, for both vaccinated and the unvaccinated.\n\nI doubt that’s going to do much to instill confidence in the vaccination campaign!
